contract_id,brand,model,year,fuel_type,current_value,color,usage,previous_claims,power_hp
CTR_011246,Volkswagen,Polo,2012,Gasoline,5231.53,Red,Professional,2,193
CTR_011247,Peugeot,308,2016,Gasoline,4847.55,Gray,Personal,3,112
CTR_011250,Peugeot,208,2022,Electric,9280.68,Blue,Mixed,3,111
CTR_011251,Volkswagen,Polo,2020,Hybrid,8846.52,Gray,Professional,3,200
CTR_011253,Volkswagen,Golf,2010,Gasoline,5311.37,Gray,Professional,3,98
CTR_011259,Renault,Clio,2024,Gasoline,16116.0,White,Mixed,0,138
CTR_011262,Renault,Captur,2013,Gasoline,5913.66,Unknown,Personal,0,135
CTR_011270,Renault,Megane,2023,Gasoline,15881.19,Black,Personal,2,136
CTR_011271,Mercedes,GLA,2018,Hybrid,10187.89,Red,Mixed,0,87
CTR_011274,Renault,Megane,2021,Diesel,8087.42,Blue,Mixed,3,139
CTR_011277,Renault,Megane,2024,Gasoline,15341.28,Blue,Mixed,1,93
CTR_011278,Renault,Captur,2018,Electric,5881.11,Black,Personal,3,128
CTR_011279,Peugeot,3008,2017,Electric,4266.69,Unknown,Personal,3,140
CTR_011285,Renault,Megane,2017,Diesel,5230.68,Gray,Personal,3,111
CTR_011293,Mercedes,GLA,2018,Diesel,12707.07,White,Professional,2,126
CTR_011295,Volkswagen,Tiguan,2018,Electric,5582.05,Black,Mixed,2,134
CTR_011296,Volkswagen,Tiguan,2017,Electric,5684.73,Black,Mixed,2,130
CTR_011298,Renault,Captur,2015,Diesel,4233.51,Red,Mixed,1,183
CTR_011299,Renault,Megane,2018,Electric,5554.06,White,Professional,1,136
CTR_011302,Renault,Megane,2018,Hybrid,4779.21,Unknown,Professional,2,109
CTR_011305,Renault,Megane,2010,Hybrid,8418.145,Unknown,Mixed,3,132
CTR_011306,Renault,Captur,2020,Diesel,6677.66,Blue,Professional,0,165
CTR_011307,Peugeot,308,2012,Diesel,5383.8,Black,Mixed,0,135
CTR_011309,Volkswagen,Golf,2018,Gasoline,6052.71,Red,Professional,2,189
CTR_011312,Peugeot,3008,2016,Gasoline,4838.67,Blue,Mixed,0,135
CTR_011317,Renault,Megane,2024,Gasoline,8418.145,Black,Personal,0,106
CTR_011318,Renault,Megane,2023,Diesel,9858.41,Gray,Professional,0,154
CTR_011323,Renault,Captur,2022,Diesel,11381.43,Unknown,Mixed,2,124
CTR_011332,Volkswagen,Polo,2019,Gasoline,9307.9,Unknown,Personal,1,121
CTR_011333,Volkswagen,Tiguan,2018,Gasoline,6400.76,Gray,Mixed,2,116
CTR_011337,Peugeot,208,2022,Electric,11695.11,Blue,Personal,2,126
CTR_011339,Volkswagen,Golf,2018,Gasoline,6486.49,Blue,Professional,1,200
CTR_011340,Peugeot,208,2020,Hybrid,6576.75,Unknown,Mixed,2,184
CTR_011347,Renault,Captur,2023,Gasoline,12534.27,Gray,Professional,2,103
CTR_011353,Renault,Captur,2024,Hybrid,16695.34,Unknown,Personal,3,153
CTR_011355,Renault,Captur,2018,Hybrid,5983.11,Red,Professional,3,178
CTR_011358,Volkswagen,Tiguan,2018,Hybrid,6001.32,Red,Professional,2,146
CTR_011362,Peugeot,208,2010,Electric,4335.3,Blue,Professional,0,155
CTR_011364,Peugeot,208,2023,Electric,11156.24,Gray,Mixed,0,135
CTR_011366,Renault,Megane,2021,Gasoline,11521.45,White,Mixed,1,135
CTR_011367,Peugeot,208,2020,Gasoline,8987.65,Unknown,Personal,0,135
CTR_011369,Peugeot,3008,2018,Gasoline,4630.8,Red,Mixed,0,120
CTR_011371,Peugeot,3008,2022,Gasoline,13367.0,Unknown,Professional,3,156
CTR_011376,Renault,Megane,2011,Hybrid,4261.0,Unknown,Mixed,1,174
CTR_011380,Renault,Captur,2018,Diesel,4588.98,Black,Professional,0,110
CTR_011382,Peugeot,208,2024,Diesel,8418.145,Red,Personal,3,90
CTR_011383,Peugeot,208,2016,Electric,4341.34,White,Personal,0,135
CTR_011384,Volkswagen,Polo,2024,Gasoline,23912.51,Red,Personal,0,154
CTR_011390,Volkswagen,Golf,2024,Hybrid,17780.54,Black,Mixed,0,99
CTR_011391,Volkswagen,Polo,2024,Gasoline,17962.56,Gray,Professional,0,192
CTR_011395,Volkswagen,Golf,2023,Hybrid,17421.16,Black,Professional,1,197
CTR_011403,Renault,Megane,2023,Gasoline,13692.45,White,Mixed,3,192
CTR_011405,Volkswagen,Golf,2018,Hybrid,4749.9,Blue,Mixed,3,133
CTR_011408,Volkswagen,Tiguan,2018,Electric,5975.08,Blue,Personal,2,199
CTR_011415,Renault,Clio,2019,Diesel,4702.59,White,Professional,3,117
CTR_011417,Peugeot,208,2020,Hybrid,4189.44,Blue,Personal,1,95
CTR_011425,Renault,Clio,2014,Diesel,4082.79,White,Personal,1,135
CTR_011429,Renault,Megane,2019,Diesel,5699.95,Red,Mixed,0,113
CTR_011432,BMW,X1,2022,Electric,25918.71,Gray,Personal,2,128
CTR_011435,BMW,Serie1,2022,Electric,24550.26,Gray,Personal,0,141
CTR_011437,Renault,Clio,2024,Diesel,14151.82,Blue,Mixed,1,181
CTR_011438,Renault,Captur,2024,Gasoline,14010.35,White,Personal,0,135
CTR_011440,Peugeot,308,2024,Diesel,14843.29,Black,Mixed,3,131
CTR_011441,Volkswagen,Polo,2018,Hybrid,4866.29,Black,Mixed,0,135
CTR_011444,BMW,Serie3,2021,Electric,25956.68,Red,Personal,3,135
CTR_011445,Peugeot,208,2021,Hybrid,10060.89,White,Personal,3,174
CTR_011446,Peugeot,3008,2018,Diesel,8418.145,Red,Personal,1,148
CTR_011451,Volkswagen,Golf,2018,Gasoline,8418.145,Unknown,Mixed,3,89
CTR_011452,Renault,Megane,2019,Gasoline,6192.67,Gray,Personal,3,182
CTR_011453,Peugeot,308,2013,Diesel,6108.11,Blue,Personal,2,135
CTR_011454,Renault,Clio,2021,Hybrid,9769.05,White,Personal,1,129
CTR_011457,Volkswagen,Polo,2019,Gasoline,9822.44,Black,Professional,3,135
CTR_011458,Renault,Captur,2021,Diesel,9311.96,Blue,Mixed,2,161
CTR_011464,Renault,Clio,2020,Diesel,6664.9,Black,Personal,2,103
CTR_011465,Peugeot,3008,2024,Hybrid,15560.58,Unknown,Mixed,3,124
CTR_011466,Peugeot,208,2012,Hybrid,5019.0,Unknown,Personal,2,135
CTR_011473,Peugeot,3008,2020,Gasoline,8418.145,Red,Professional,0,135
CTR_011475,Volkswagen,Golf,2022,Gasoline,17348.15,White,Personal,0,159
CTR_011476,Renault,Clio,2023,Electric,13536.99,Gray,Professional,2,180
CTR_011478,Renault,Megane,2021,Diesel,10680.0,Blue,Personal,3,137
CTR_011480,Peugeot,3008,2016,Electric,4830.51,White,Professional,3,109
CTR_011484,Renault,Captur,2020,Gasoline,8418.145,Unknown,Mixed,2,135
CTR_011485,Volkswagen,Tiguan,2011,Electric,5558.25,White,Mixed,3,153
CTR_011487,Volkswagen,Polo,2018,Gasoline,6343.54,Unknown,Professional,1,161
CTR_011488,Renault,Clio,2021,Hybrid,9634.32,Black,Professional,0,185
CTR_011489,Mercedes,ClasseA,2022,Diesel,28564.26,White,Professional,0,113
CTR_011491,Peugeot,3008,2021,Hybrid,8616.66,Red,Personal,0,132
CTR_011492,Renault,Captur,2020,Diesel,6616.97,Gray,Professional,0,198
CTR_011494,Peugeot,308,2022,Gasoline,11705.45,Red,Mixed,1,194
CTR_011496,Volkswagen,Tiguan,2018,Gasoline,6450.43,Gray,Mixed,2,122
CTR_011502,Volkswagen,Tiguan,2016,Diesel,4898.16,Black,Personal,1,130
CTR_011503,Volkswagen,Polo,2022,Electric,15801.0,Black,Professional,3,90
CTR_011509,Peugeot,208,2021,Diesel,10497.8,Unknown,Mixed,3,191
CTR_011515,Peugeot,3008,2022,Hybrid,14322.01,Black,Personal,3,153
CTR_011517,Peugeot,308,2022,Hybrid,12077.09,Unknown,Mixed,3,107
CTR_011518,Renault,Captur,2018,Diesel,8418.145,Blue,Personal,3,118
CTR_011519,Renault,Megane,2023,Hybrid,14722.86,Blue,Mixed,1,182
CTR_011520,Volkswagen,Polo,2019,Diesel,9159.73,Gray,Mixed,0,113
CTR_011521,Volkswagen,Tiguan,2014,Diesel,5466.84,Gray,Personal,2,135
CTR_011522,Volkswagen,Tiguan,2022,Diesel,17218.21,Gray,Personal,0,190
CTR_011523,BMW,Serie3,2023,Hybrid,36958.71,Black,Mixed,3,93
CTR_011524,Renault,Captur,2012,Diesel,5011.44,Red,Professional,2,84
CTR_011525,Renault,Clio,2024,Electric,16666.08,Unknown,Professional,1,135
CTR_011526,BMW,Serie1,2021,Electric,25208.16,Blue,Mixed,1,105
CTR_011527,Renault,Captur,2018,Diesel,4888.38,Black,Mixed,1,109
CTR_011530,Volkswagen,Golf,2016,Hybrid,5909.87,Red,Personal,1,135
CTR_011535,Peugeot,208,2022,Diesel,10862.91,Unknown,Mixed,0,135
CTR_011540,Renault,Megane,2021,Hybrid,8039.17,Gray,Mixed,1,171
CTR_011552,Volkswagen,Polo,2013,Hybrid,5354.18,White,Professional,0,117
CTR_011554,Volkswagen,Golf,2020,Diesel,9521.5,Unknown,Mixed,1,135
CTR_011555,Renault,Megane,2021,Gasoline,7621.89,Gray,Mixed,2,163
CTR_011557,Renault,Captur,2021,Electric,10646.0,Red,Mixed,0,135
CTR_011558,Mercedes,ClasseC,2013,Electric,4563.3,Gray,Professional,3,140
CTR_011559,Volkswagen,Polo,2018,Gasoline,4554.0,White,Professional,3,194
CTR_011564,Volkswagen,Tiguan,2018,Electric,5543.2,Red,Professional,0,150
CTR_011567,Renault,Clio,2015,Gasoline,5734.69,Gray,Mixed,0,100
CTR_011570,Renault,Megane,2020,Gasoline,4666.63,Unknown,Mixed,0,130
CTR_011571,BMW,X1,2018,Electric,9483.75,Gray,Mixed,0,134
CTR_011573,BMW,X1,2020,Diesel,8418.145,Blue,Mixed,2,200
CTR_011577,Renault,Captur,2022,Diesel,9984.97,Gray,Professional,1,108
CTR_011579,Peugeot,3008,2024,Gasoline,17792.48,Gray,Mixed,2,135
CTR_011582,Volkswagen,Golf,2022,Hybrid,17493.45,Blue,Professional,0,91
CTR_011583,Volkswagen,Golf,2022,Gasoline,16658.0,Blue,Professional,1,108
CTR_011589,Peugeot,208,2023,Gasoline,8418.145,Red,Personal,3,99
CTR_011593,Renault,Captur,2024,Gasoline,14948.35,Gray,Professional,0,98
CTR_011595,Peugeot,3008,2014,Electric,8418.145,White,Professional,0,101
CTR_011596,Peugeot,308,2020,Hybrid,6606.43,Blue,Mixed,2,188
CTR_011597,Renault,Megane,2021,Hybrid,9093.28,Red,Mixed,1,145
CTR_011601,Renault,Clio,2021,Gasoline,9302.1,Blue,Mixed,2,188
CTR_011606,Peugeot,308,2019,Hybrid,7132.37,Black,Professional,0,135
CTR_011609,Volkswagen,Tiguan,2023,Electric,17256.28,White,Personal,2,108
CTR_011612,Renault,Megane,2022,Hybrid,12416.78,Unknown,Mixed,3,141
CTR_011613,Peugeot,3008,2023,Hybrid,15788.97,Black,Professional,3,135
CTR_011615,Peugeot,208,2022,Diesel,12970.93,Blue,Professional,0,109
CTR_011617,Peugeot,208,2018,Hybrid,4797.96,Gray,Mixed,1,178
CTR_011620,Peugeot,3008,2011,Gasoline,5506.88,Gray,Personal,3,131
CTR_011625,Volkswagen,Tiguan,2011,Hybrid,5090.92,White,Personal,0,195
CTR_011627,Peugeot,208,2015,Hybrid,4397.63,Gray,Personal,0,135
CTR_011628,Renault,Captur,2020,Electric,7632.85,Red,Personal,0,135
CTR_011631,Renault,Captur,2022,Electric,8810.0,White,Personal,0,135
CTR_011636,Peugeot,208,2018,Hybrid,4652.87,Black,Personal,3,186
CTR_011637,Volkswagen,Polo,2021,Gasoline,13766.46,White,Mixed,0,187
CTR_011638,Renault,Clio,2013,Gasoline,5827.71,Red,Professional,1,190
CTR_011640,Volkswagen,Polo,2024,Diesel,18563.0,Blue,Mixed,3,183
CTR_011641,Volkswagen,Tiguan,2021,Electric,12958.83,Blue,Mixed,1,134
CTR_011643,Renault,Megane,2011,Diesel,4937.62,Black,Mixed,0,115
CTR_011647,Renault,Clio,2014,Diesel,4217.53,Red,Personal,2,135
CTR_011653,Renault,Megane,2018,Gasoline,5520.56,Black,Personal,2,188
CTR_011662,Peugeot,3008,2014,Gasoline,5038.74,Red,Mixed,0,124
CTR_011663,Renault,Megane,2020,Hybrid,8495.2,White,Professional,3,135
CTR_011664,Volkswagen,Tiguan,2020,Diesel,11795.47,Gray,Professional,0,135
CTR_011668,Renault,Clio,2019,Electric,8418.145,Blue,Mixed,0,182
CTR_011673,Renault,Megane,2021,Hybrid,8288.43,Gray,Mixed,1,135
CTR_011679,Volkswagen,Golf,2010,Gasoline,5073.97,Black,Personal,0,132
CTR_011682,Peugeot,308,2022,Hybrid,9690.67,Red,Professional,2,159
CTR_011683,Volkswagen,Polo,2020,Hybrid,9364.66,Unknown,Mixed,2,124
CTR_011689,Volkswagen,Polo,2018,Electric,6319.25,Unknown,Personal,0,138
CTR_011700,Volkswagen,Polo,2015,Diesel,8418.145,Blue,Professional,2,154
CTR_011702,Peugeot,3008,2017,Hybrid,5092.48,Red,Professional,2,164
CTR_011708,Renault,Megane,2021,Diesel,8579.97,Black,Mixed,3,170
CTR_011713,Peugeot,308,2020,Gasoline,6866.9,Blue,Professional,1,111
CTR_011715,BMW,Serie3,2019,Electric,16630.73,Red,Personal,1,101
CTR_011716,Volkswagen,Tiguan,2022,Hybrid,17176.75,Red,Personal,0,161
CTR_011721,Peugeot,208,2024,Gasoline,13600.1,White,Professional,3,148
CTR_011723,Renault,Captur,2010,Gasoline,5570.56,Red,Professional,0,124
CTR_011724,BMW,Serie3,2013,Diesel,4012.84,Red,Professional,0,112
CTR_011731,Renault,Megane,2015,Gasoline,4555.13,White,Professional,0,135
CTR_011736,Renault,Captur,2020,Electric,8418.145,White,Personal,1,139
CTR_011737,Volkswagen,Tiguan,2024,Diesel,19392.66,White,Mixed,1,85
CTR_011739,Renault,Megane,2021,Diesel,9454.28,Black,Personal,3,153
CTR_011743,Peugeot,3008,2019,Hybrid,5211.15,White,Personal,1,135
CTR_011744,Peugeot,3008,2010,Hybrid,4478.15,Unknown,Personal,3,171
CTR_011745,Volkswagen,Tiguan,2011,Diesel,4785.41,Red,Mixed,2,107
CTR_011746,Volkswagen,Golf,2014,Hybrid,5261.55,Unknown,Personal,0,126
CTR_011748,Volkswagen,Golf,2022,Diesel,14049.22,Gray,Personal,1,135
CTR_011750,Peugeot,3008,2020,Hybrid,8116.0,White,Professional,3,130
CTR_011752,BMW,Serie1,2020,Diesel,17102.54,Gray,Personal,2,182
CTR_011757,Renault,Captur,2022,Hybrid,9609.46,Unknown,Professional,3,135
CTR_011761,Volkswagen,Golf,2016,Electric,5710.0,Black,Professional,3,115
CTR_011762,BMW,Serie3,2021,Electric,23486.6,Unknown,Mixed,3,155
CTR_011763,Renault,Megane,2024,Electric,8418.145,Black,Professional,3,122
CTR_011767,Renault,Clio,2024,Hybrid,12911.22,White,Personal,0,101
CTR_011771,Peugeot,208,2020,Gasoline,7933.76,Gray,Mixed,2,107
CTR_011774,Renault,Clio,2023,Diesel,10120.12,Unknown,Mixed,0,135
CTR_011776,Renault,Clio,2021,Electric,9606.1,White,Professional,1,135
CTR_011777,Peugeot,3008,2012,Electric,5590.95,Red,Personal,3,127
CTR_011779,Mercedes,ClasseC,2020,Gasoline,24722.16,Red,Personal,0,148
CTR_011784,Peugeot,208,2021,Hybrid,10892.59,Red,Personal,2,135
CTR_011785,Peugeot,208,2024,Gasoline,13875.0,Unknown,Mixed,3,135
CTR_011789,Peugeot,3008,2012,Gasoline,5113.21,Unknown,Personal,3,76
CTR_011791,Renault,Megane,2014,Diesel,5183.75,Unknown,Personal,0,162
CTR_011792,Volkswagen,Polo,2012,Electric,4113.57,Unknown,Mixed,0,68
CTR_011795,Volkswagen,Polo,2020,Diesel,16581.26,White,Mixed,0,133
CTR_011796,Volkswagen,Polo,2018,Diesel,5209.81,White,Mixed,0,175
CTR_011798,Peugeot,208,2019,Gasoline,6586.62,Blue,Mixed,0,115
CTR_011801,Peugeot,3008,2022,Electric,10422.03,Unknown,Professional,1,116
CTR_011802,Volkswagen,Tiguan,2024,Hybrid,22993.0,Unknown,Personal,3,186
CTR_011804,Renault,Captur,2020,Hybrid,7702.21,Black,Professional,3,178
CTR_011807,Renault,Megane,2019,Diesel,5528.63,Unknown,Professional,2,135
CTR_011808,Volkswagen,Golf,2016,Hybrid,5081.12,Blue,Professional,2,135
CTR_011809,Renault,Clio,2022,Diesel,9922.56,White,Mixed,2,160
CTR_011812,Peugeot,208,2019,Electric,7137.4,Black,Mixed,0,95
CTR_011814,Renault,Clio,2010,Hybrid,4351.91,Black,Personal,3,135
CTR_011816,Volkswagen,Golf,2022,Gasoline,17391.21,Blue,Personal,3,135
CTR_011820,Renault,Clio,2023,Gasoline,14517.72,Black,Professional,3,134
CTR_011823,Peugeot,308,2021,Gasoline,10412.0,White,Mixed,2,184
CTR_011826,Volkswagen,Polo,2021,Gasoline,15971.29,White,Mixed,3,154
CTR_011829,Mercedes,ClasseA,2013,Gasoline,4272.45,Blue,Professional,2,186
CTR_011832,Mercedes,GLA,2018,Diesel,12074.32,Gray,Mixed,3,185
CTR_011843,Peugeot,308,2014,Electric,5552.54,White,Mixed,2,135
CTR_011846,Renault,Megane,2018,Hybrid,6566.15,Blue,Personal,3,91
CTR_011850,Volkswagen,Polo,2014,Electric,5495.12,Blue,Personal,2,130
CTR_011851,Volkswagen,Golf,2017,Gasoline,5903.51,Black,Professional,2,101
CTR_011858,Volkswagen,Tiguan,2013,Electric,5699.47,White,Professional,3,184
CTR_011865,Mercedes,ClasseA,2018,Hybrid,12883.05,Black,Personal,1,110
CTR_011868,BMW,Serie3,2016,Hybrid,5833.84,Unknown,Mixed,0,169
CTR_011869,Renault,Clio,2023,Gasoline,12473.55,White,Professional,0,102
CTR_011871,Peugeot,308,2021,Hybrid,10410.32,Unknown,Mixed,3,135
CTR_011873,Mercedes,GLA,2019,Hybrid,13593.34,Red,Professional,2,187
CTR_011876,Peugeot,208,2021,Gasoline,8418.145,Red,Mixed,0,73
CTR_011880,Renault,Captur,2022,Hybrid,12254.75,Gray,Professional,2,135
CTR_011884,Volkswagen,Tiguan,2021,Gasoline,16770.3,Black,Professional,1,110
CTR_011886,Volkswagen,Tiguan,2016,Hybrid,4223.0,Gray,Professional,1,142
CTR_011887,Volkswagen,Polo,2019,Electric,8418.145,Unknown,Professional,1,119
CTR_011889,Volkswagen,Tiguan,2014,Gasoline,5469.2,Gray,Mixed,1,130
CTR_011893,Renault,Clio,2024,Gasoline,14090.05,White,Mixed,2,177
CTR_011894,Renault,Clio,2012,Diesel,4465.92,White,Mixed,3,127
CTR_011900,Peugeot,208,2024,Hybrid,12250.31,Blue,Professional,0,189
CTR_011901,Peugeot,308,2019,Gasoline,7083.59,Red,Mixed,3,126
CTR_011906,Renault,Captur,2022,Electric,9519.95,Black,Professional,0,173
CTR_011909,Mercedes,ClasseC,2018,Diesel,10299.0,Blue,Professional,3,159
CTR_011914,Peugeot,308,2019,Electric,6342.68,Gray,Mixed,3,111
CTR_011915,Volkswagen,Tiguan,2013,Gasoline,4857.26,White,Mixed,1,99
CTR_011917,Volkswagen,Tiguan,2011,Gasoline,4846.94,Unknown,Professional,0,112
CTR_011918,Peugeot,208,2019,Gasoline,4998.25,Black,Mixed,2,135
CTR_011919,Renault,Megane,2018,Gasoline,6582.13,Gray,Personal,0,136
CTR_011921,Volkswagen,Golf,2012,Diesel,4568.0,White,Mixed,0,137
CTR_011924,Volkswagen,Polo,2018,Gasoline,4726.44,Blue,Mixed,3,91
CTR_011925,Renault,Megane,2018,Hybrid,8418.145,Blue,Mixed,2,169
CTR_011927,Volkswagen,Golf,2019,Electric,8807.06,Unknown,Mixed,3,108
CTR_011928,Volkswagen,Polo,2022,Gasoline,12314.16,Blue,Personal,3,131
CTR_011929,Volkswagen,Tiguan,2020,Hybrid,7261.59,Gray,Mixed,3,186
CTR_011931,Mercedes,ClasseC,2021,Gasoline,22470.31,Red,Professional,0,195
CTR_011932,Renault,Captur,2018,Diesel,5577.51,Black,Personal,1,125
CTR_011934,Volkswagen,Tiguan,2020,Gasoline,8418.145,Unknown,Professional,3,135
CTR_011938,Volkswagen,Polo,2017,Hybrid,4470.46,Red,Professional,3,94
CTR_011940,Renault,Captur,2024,Diesel,16726.27,Gray,Mixed,2,144
CTR_011947,Mercedes,ClasseC,2011,Diesel,5404.22,Gray,Personal,0,95
CTR_011948,Renault,Megane,2023,Diesel,11766.39,Black,Professional,0,140
CTR_011951,Peugeot,208,2024,Electric,16523.15,Unknown,Personal,0,188
CTR_011953,Volkswagen,Polo,2020,Diesel,10260.53,Red,Mixed,1,187
CTR_011955,Renault,Megane,2019,Hybrid,4956.37,Unknown,Personal,3,95
CTR_011956,BMW,Serie1,2017,Electric,5573.06,Unknown,Personal,2,156
CTR_011959,Renault,Captur,2019,Electric,6209.33,Blue,Mixed,3,156
CTR_011961,Peugeot,208,2019,Electric,5228.0,Blue,Professional,0,127
CTR_011968,Volkswagen,Polo,2023,Diesel,17498.15,Red,Mixed,2,188
CTR_011970,Mercedes,ClasseC,2020,Hybrid,17632.75,Red,Personal,1,108
CTR_011971,Renault,Megane,2021,Diesel,10188.17,Red,Personal,0,109
CTR_011973,Renault,Captur,2022,Diesel,11996.84,Unknown,Personal,0,93
CTR_011977,Peugeot,208,2020,Electric,5881.6,White,Professional,1,135
CTR_011979,Volkswagen,Polo,2020,Diesel,12147.29,Black,Personal,1,162
CTR_011982,BMW,Serie1,2021,Diesel,21503.55,Blue,Mixed,0,125
CTR_011986,Volkswagen,Tiguan,2024,Hybrid,17055.81,Black,Professional,2,76
CTR_011987,Volkswagen,Tiguan,2013,Hybrid,5951.26,Unknown,Personal,2,166
CTR_011988,Renault,Captur,2018,Gasoline,5026.15,Unknown,Mixed,3,94
CTR_011991,Volkswagen,Tiguan,2012,Hybrid,4951.03,Gray,Personal,0,139
CTR_011992,Renault,Clio,2020,Gasoline,6610.52,Unknown,Professional,1,135
CTR_011994,BMW,Serie3,2017,Diesel,5757.64,Black,Personal,3,90
CTR_011996,Volkswagen,Tiguan,2024,Electric,21157.93,Black,Mixed,0,135
CTR_011998,Renault,Captur,2011,Hybrid,4946.38,Blue,Professional,0,128
CTR_012001,Renault,Captur,2018,Diesel,5820.82,Unknown,Mixed,0,131
CTR_012003,Renault,Captur,2018,Diesel,8418.145,White,Professional,0,135
CTR_012006,Volkswagen,Polo,2019,Hybrid,6523.59,Gray,Personal,1,176
CTR_012007,Renault,Megane,2021,Gasoline,9112.57,Blue,Personal,3,145
CTR_012010,Volkswagen,Golf,2015,Gasoline,8418.145,Red,Personal,1,121
CTR_012014,Renault,Captur,2019,Hybrid,4927.43,Black,Professional,1,135
CTR_012016,Renault,Megane,2013,Electric,5234.35,Black,Personal,2,133
CTR_012018,Renault,Megane,2024,Electric,12731.57,Gray,Professional,2,166
CTR_012027,Renault,Megane,2022,Hybrid,10093.03,Gray,Professional,0,173
CTR_012028,Renault,Megane,2023,Electric,10021.75,Black,Professional,3,183
CTR_012030,Peugeot,208,2020,Electric,8386.3,Gray,Personal,0,135
CTR_012037,Peugeot,208,2020,Electric,9491.97,Unknown,Personal,2,143
CTR_012043,BMW,X1,2015,Gasoline,5545.83,Unknown,Mixed,0,135
CTR_012044,Peugeot,308,2017,Diesel,5941.09,Black,Professional,0,98
CTR_012048,Volkswagen,Golf,2018,Hybrid,6356.85,Gray,Personal,3,195
CTR_012050,Peugeot,308,2020,Diesel,4415.21,Red,Mixed,3,188
CTR_012053,Peugeot,208,2018,Electric,4461.11,Red,Personal,1,167
CTR_012054,BMW,Serie3,2021,Electric,8418.145,White,Mixed,2,136
CTR_012055,Volkswagen,Golf,2014,Gasoline,5553.81,Black,Personal,3,128
CTR_012057,Mercedes,ClasseC,2023,Hybrid,29892.43,Gray,Personal,1,162
CTR_012059,Peugeot,308,2013,Electric,4013.26,Red,Professional,0,100
CTR_012061,Peugeot,3008,2020,Diesel,4802.76,Red,Personal,0,92
CTR_012062,Volkswagen,Tiguan,2013,Hybrid,5389.35,White,Mixed,0,135
CTR_012063,Peugeot,3008,2012,Hybrid,5733.33,Unknown,Mixed,0,107
CTR_012065,BMW,Serie3,2011,Gasoline,4330.66,Gray,Mixed,0,114
CTR_012066,Renault,Captur,2022,Hybrid,11981.0,White,Professional,2,135
CTR_012068,Peugeot,308,2018,Gasoline,5368.91,Red,Professional,0,135
CTR_012071,Volkswagen,Tiguan,2020,Gasoline,8418.145,Red,Mixed,1,144
CTR_012073,BMW,Serie1,2018,Electric,11263.27,White,Mixed,2,192
CTR_012075,Peugeot,3008,2022,Gasoline,13374.43,Black,Professional,1,129
CTR_012077,Peugeot,308,2018,Diesel,4531.61,Blue,Mixed,3,135
CTR_012079,Volkswagen,Tiguan,2023,Gasoline,15126.79,White,Mixed,0,195
CTR_012081,Volkswagen,Tiguan,2024,Electric,23741.01,Red,Personal,0,135
CTR_012082,Peugeot,3008,2013,Diesel,4450.35,Gray,Personal,0,135
CTR_012084,Peugeot,308,2022,Hybrid,13444.7,Gray,Personal,0,91
CTR_012088,Renault,Clio,2024,Electric,12410.86,Blue,Mixed,0,138
CTR_012091,Volkswagen,Polo,2020,Hybrid,10142.62,Blue,Mixed,1,102
CTR_012092,Peugeot,208,2010,Electric,4616.7,Black,Personal,3,88
CTR_012094,Renault,Clio,2023,Electric,10613.47,Black,Professional,3,92
CTR_012097,Volkswagen,Tiguan,2022,Hybrid,14303.06,Blue,Mixed,3,135
CTR_012099,BMW,X1,2013,Electric,5078.5,Black,Personal,0,125
CTR_012101,Volkswagen,Golf,2021,Gasoline,10720.39,Gray,Personal,2,144
CTR_012104,BMW,X1,2024,Hybrid,8418.145,Blue,Personal,3,200
CTR_012105,Peugeot,3008,2015,Gasoline,5600.76,Black,Professional,2,194
CTR_012112,Peugeot,208,2019,Hybrid,6713.96,White,Mixed,3,114
CTR_012113,Renault,Captur,2012,Hybrid,5372.9,Unknown,Personal,1,76
CTR_012119,Peugeot,308,2023,Gasoline,8418.145,Black,Professional,2,135
CTR_012134,Volkswagen,Tiguan,2013,Gasoline,8418.145,Red,Professional,3,93
CTR_012137,Renault,Megane,2012,Gasoline,5703.7,Red,Mixed,2,109
CTR_012139,BMW,Serie3,2020,Diesel,31996.4,Unknown,Mixed,1,127
CTR_012140,Volkswagen,Tiguan,2021,Diesel,12702.47,Unknown,Mixed,0,97
CTR_012141,Volkswagen,Golf,2021,Hybrid,11279.17,Red,Personal,2,97
CTR_012143,Peugeot,3008,2024,Electric,13534.74,Red,Professional,1,185
CTR_012144,Renault,Clio,2020,Gasoline,6519.0,Unknown,Mixed,3,135
CTR_012146,Volkswagen,Golf,2020,Hybrid,5653.89,Red,Mixed,2,135
CTR_012147,Mercedes,GLA,2015,Diesel,4501.63,White,Personal,2,66
CTR_012149,Peugeot,208,2016,Diesel,5092.63,Unknown,Mixed,1,116
CTR_012153,Renault,Clio,2024,Gasoline,16190.0,Red,Professional,0,139
CTR_012158,Volkswagen,Tiguan,2018,Hybrid,6148.09,Gray,Mixed,0,123
CTR_012159,Renault,Megane,2020,Hybrid,5908.47,White,Mixed,2,144
CTR_012165,Renault,Captur,2018,Gasoline,4951.49,Gray,Mixed,1,100
CTR_012167,Volkswagen,Golf,2020,Diesel,9537.25,Red,Personal,2,76
CTR_012169,Volkswagen,Golf,2018,Hybrid,6982.91,Red,Mixed,2,97
CTR_012173,Volkswagen,Golf,2022,Diesel,12383.43,White,Mixed,2,100
CTR_012176,Volkswagen,Polo,2011,Diesel,4413.99,Blue,Mixed,1,130
